idnew	nuc.diversity.within	hap.diversity.within	Pi	Tajima.D	n.segregating.sites	Rozas.R_2	Fu.Li.F	Fu.Li.D	Fu.F_S	Strobeck.S	alnlength	size	class	subclass	cls.per	ids	pairs	branchlength	edpSel	pdpSel	pSelCls	exp.avg	exp.dev	ogtype	araport11	expression.strength	tissue.bias	pathogen.induction
1.5	0.0216951704851027	1	0.0216951704851027	0.086520992107177	303	0.175831481631759	0.309061161226002	0.0470485667510617	2.15118517150682	1	6198	6	TNL	TNL	30.00	0	0	0.0178853	3	0	1	89.17	11.55	cloud	NA	NA	NA	NA
150.1	0.0086366164071992	0.980573543015726	0.0086366164071992	-1.30138656626864	43	0.0644439012134824	-1.39836024955037	-1.16942558145746	-24.5441165536151	0.999999999997648	702	47	TNL	T	54.90	0	0	0.00223184	1	2	2	2.02	1.19	shell	NA	NA	NA	NA
15.1	0.032968509984639	0.964285714285714	0.032968509984639	0.427509769450101	295	0.176567074321266	0.678849909472295	0.517262491480749	3.99984578922531	0.20051540994886	3720	8	NL	N	0.00	0	0	0.0125038	5	7	2	98.88	0.35	cloud	NA	NA	NA	NA
151.1	0.0142506142506142	0.745454545454545	0.0142506142506142	-1.95606338557782	32	0.269857055824954	-2.28225761788766	-2.39436340251509	4.19635376528308	0.069147062210962	444	11	RNL	R	73.33	0	0	0.00479568	0	0	1	65.64	12.75	cloud	NA	NA	NA	NA
151.10	0	0	0	NA	NA	NA	NA	NA	NA	NA	444	10	RNL	R	71.43	0	0	0	0	0	1	53	22.70	cloud	NA	NA	NA	NA
151.12	0.00827617741197988	0.888888888888889	0.00827617741197988	-1.71732591615935	18	0.231800603073911	-1.83719542489138	-1.95079278543691	-0.122365271328875	0.781112319977213	486	10	RNL	R	64.29	0	0	0.00264747	0	1	2	59.7	24.62	cloud	NA	NA	NA	NA
151.7	0	0	0	NA	NA	NA	NA	NA	NA	NA	444	4	RNL	R	50.00	0	0	0	0	0	1	67	4.00	cloud	NA	NA	NA	NA
15.2	0.0283766353418095	1	0.0283766353418095	0.0117211360571211	234	0.138139919343597	0.267383836738113	0.0140383742546713	1.86834810764764	1	3618	7	NL	N	18.18	0	0	0.0118725	8	9	2	88.43	18.38	cloud	NA	NA	NA	NA
152.1	0.0018168857783934	0.916490486257928	0.0018168857783934	-0.976134670673946	29	0.0744722767807181	-2.00154259183557	-2.15321930608215	-6.33894090739046	0.999444801360392	2610	44	CNL	CNL	0.00	0	0	0.000353271	1	0	1	53.77	19.26	shell	NA	NA	NA	NA
15.3	0.0195830938285798	0.968379446640316	0.0195830938285798	-0.656735716868223	345	0.102376475607614	-0.549786039666986	-0.48381831529091	3.10764581253195	0.122693979531519	4002	24	CNL	CN	3.57	0	0	0.00757418	25	35	2	91.29	21.14	shell	AT1G59124.2	1000	Leaf	–
153.1	0.0662345154556992	0.957575757575758	0.0662345154556993	3.10727699454949	606	0.208982717086109	2.54179460570601	1.52870038231526	NA	4.6742679868355e-14	3852	45	TNL	TNL	87.76	0	40	0.00857155	30	1	2	7.56	9.77	shell	AT1G72840.2	20	Root	–
15.4	0.0288042539124424	0.992753623188406	0.0288042539124424	-0.680729874996026	499	0.10159353570557	-0.135522930265279	0.0738305841414318	0.511253684998056	0.659363822198888	3858	24	CNL	CN	3.57	0	0	0.0110061	40	59	2	92.88	20.19	shell	NA	NA	NA	NA
154.1	0.00303559087562285	0.990033222591362	0.00303559087562285	-1.85847265848698	76	0.0509328137566029	-3.34741461845888	-3.46945761891573	-25.4016628448652	0.999999999999264	2793	43	TNL	TNX	4.26	43	0	0.00171951	13	3	2	82	0.00	shell	AT4G16990.12	100	Leaf	–
155.1	0.0114131541437589	0.943589743589744	0.0114131541437589	-1.60773466100069	418	0.0645832494836782	-0.0474660694457631	0.816377656138846	8.72992010313151	0.000581106531008456	4911	40	TNL	TNL	86.36	0	0	0.00457604	60	2	2	94.4	22.04	shell	AT5G46470.1	100	Leaf	–
15.6	0.020823754789272	0.933333333333333	0.020823754789272	0.716304303453996	149	0.208492117020119	1.10770021492833	0.951499265077596	4.2752609696983	0.182859040928064	3480	6	CNL	CN	10.00	0	0	0.00665756	1	1	2	96.5	5.65	cloud	NA	NA	NA	NA
156.1	0.00309144438469453	0.889258028792912	0.00309144438469453	-0.920092696767616	49	0.0788778971103765	-1.27746223717977	-1.23142799858719	-2.34664406638057	0.955002155535693	2706	43	CNL	CN	0.00	0	0	0.000288639	0	1	2	83.65	18.61	shell	AT5G35450.1	20	Root	–
157.1	0.00125730994152047	0.792307692307692	0.00125730994152047	-1.78143834663597	14	0.0487659503530096	-2.63362085325671	-2.55664822644634	-9.60868438061733	0.999988075938675	1140	40	TNL	TN	88.64	0	0	0.000168247	0	1	2	72.47	16.75	shell	NA	NA	NA	NA
158.1	0.00247851724748403	0.824622531939605	0.00247851724748403	-2.29853978022639	21	0.0373177259260912	-3.46544687270874	-3.36995039330112	-16.421812792004	0.99999999116693	597	42	TNL	T	0.00	0	0	0.00044679	0	0	1	0	0.00	shell	NA	NA	NA	NA
159.1	0.0120182579802532	0.914102564102564	0.0120182579802532	0.443231975580516	173	0.126193899361931	-0.411234080106572	-0.859945493584555	7.83614227869276	0.00130175372562647	3789	40	TNL	TNL	0.00	0	0	0.00105739	3	0	1	63.7	22.55	shell	AT5G51630.1	100	Root	–
160.1	0.0108761978990987	0.975975975975976	0.0108761978990987	0.203299587514403	237	0.121622380671894	0.348943744366274	0.294658315705055	1.04167518216846	0.406047751289639	5502	37	TNL	TNL	82.93	0	0	0.00581214	47	18	2	54.27	14.69	shell	AT5G46510.1	20	Leaf	–
16.10	0.0220336076817558	1	0.0220336076817558	-0.485070770150803	247	0.297706804713219	0.0982066421090012	-0.485070770150803	3.04994336069164	1	5832	4	TNL	TNL	50.00	0	0	0.0191888	1	0	1	91.5	4.73	cloud	NA	NA	NA	NA
16.11	0.014775448610701	1	0.014775448610701	0.14811878018415	275	0.152092948130186	0.17202025575568	-0.0153403943576177	0.604168329976742	1	6774	10	TNL	TNL	71.43	0	0	0.015511	19	1	2	95.7	1.89	cloud	NA	NA	NA	NA
161.1	0.0105284840226888	0.421052631578947	0.0105284840226888	-2.90637925660421	481	0.148987243765947	-5.8332484756596	-6.22189968772098	17.8746254141323	1.4298003298614e-07	2493	38	TNL	TNL	2.38	0	0	0.00454303	1	1	2	0	0.00	shell	NA	NA	NA	NA
16.2	0.0206863785990275	0.91025641025641	0.0206863785990275	-0.565544429289446	387	0.140684720104227	-0.581498600089	-0.668790823945953	8.35153233107211	0.00286664153869223	5289	13	TNL	TNL	76.47	0	0	0.0101243	5	4	2	90.92	10.63	shell	NA	NA	NA	NA
16.3	0.0127693535514765	0.971428571428571	0.0127693535514765	-1.10135926056286	267	0.112715175194074	-1.54283009140047	-1.65572444377572	2.96379421022673	0.17445113631073	4833	15	TNL	TNL	73.68	0	0	0.00556904	15	0	1	91.2	8.28	shell	NA	NA	NA	NA
163.3	0.00550863909920404	1	0.00550863909920404	-1.17268860847428	109	0.0880000372802071	-1.16518617390743	-1.10369552171497	-4.78487115690682	1	4242	17	TNL	TNL	80.95	0	0	0.00256832	13	2	2	73.71	20.74	shell	NA	NA	NA	NA
163.7	0.00542635658914729	0.9	0.00542635658914729	-0.997876457968228	37	0.225104472133998	-0.580964571272673	-0.99787645796823	2.32241559250709	0.447833271571406	2838	5	TNL	TNL	55.56	0	0	0.00481414	0	0	1	52.2	26.96	cloud	NA	NA	NA	NA
164.1	0.007446392407832	0.986486486486487	0.007446392407832	0.9725223067958	115	0.146784140731151	0.943067852665142	0.659795054655728	-1.93837667855466	0.938688882473068	4668	37	TNL	TN	82.93	0	0	0.000402521	0	2	2	42.7	12.79	shell	NA	NA	NA	NA
165.5	0.0212342751761839	0.990476190476191	0.0212342751761839	0.29518365237676	234	0.146451675313958	0.384453127804402	0.249379320271089	0.629723769972109	0.724466323741649	3615	15	TNL	TNL	31.58	0	0	0.0230712	28	3	2	77.6	15.98	shell	NA	NA	NA	NA
165.6	0.0297201160722643	1	0.0297201160722643	-0.363854710153813	201	0.171043392526926	0.20164820005319	-0.363854710153812	2.85284379946951	1	3561	4	TNL	TNL	0.00	1	0	0.025491	3	0	1	37.25	30.54	cloud	NA	NA	NA	NA
165.7	0.0196534308603274	0.981818181818182	0.0196534308603274	-0.714004051730802	282	0.104996019085849	-0.677508873699331	-0.778931275777407	1.97166053349596	0.474420856000842	4176	11	TNL	TNL	33.33	0	0	0.0188733	18	9	2	85.09	11.53	cloud	NA	NA	NA	NA
16.6	0.00888829732167946	1	0.00888829732167946	-1.42923656051658	237	0.0781940414849314	-1.59415651436607	-1.66472097188753	-0.741566767337679	1	6147	12	TNL	TNL	68.75	1	0	0.0135759	11	3	2	90.08	12.53	cloud	NA	NA	NA	NA
166.1	0.0319795431784329	0.957983193277311	0.0319795431784329	1.42001307074894	317	0.162071261061332	0.834490406098827	0.26439332453014	8.44034874288691	0.000917376856903276	3306	35	TNL	TNL	5.13	0	0	0.0028109	12	0	1	64.94	12.08	shell	NA	NA	NA	NA
167.1	0.00891800891800892	0.884384384384384	0.00891800891800892	-1.94020270072319	43	0.0825171118650065	-3.3331711993602	-3.40605936198606	-0.541387449976499	0.768734037459435	528	37	TNL	T	87.80	0	0	0.00170928	0	0	1	76.14	18.30	shell	AT1G72930.1	1000	Leaf	–
168.1	0.00295606311939092	0.880570409982175	0.00295606311939092	-2.49472186979403	100	0.0710919527368931	-3.78087650272412	-3.71485415238867	-2.44687921415786	0.962582508250901	2766	34	CNL	CNL	76.32	0	1	0.000697631	4	0	1	54.38	10.58	shell	AT1G12220.1	20	Leaf	–
169.1	0.0121031746031746	0.893650793650794	0.0121031746031746	-0.0767141663417079	107	0.111681795203139	-0.353288519591578	-0.483740070355146	3.49673108268186	0.0632537823249969	2088	36	TNL	TX	0.00	36	0	0.00223438	3	1	2	52.36	13.89	shell	AT1G51270.3	20	Leaf+Root	–
170.1	0.0162304228002958	0.990804597701149	0.0162304228002958	-2.2949811473448	534	0.153643571036309	-4.50728115483968	-4.80108802736587	-1.91120753507868	0.954420416852493	3420	30	TNL	TNL	0.00	0	0	0.00624956	4	16	2	11.37	5.12	shell	NA	NA	NA	NA
171.1	0.00460153197081302	0.546031746031746	0.00460153197081302	-2.88885895143687	296	0.154764973516221	-5.71307645615474	-6.066916836138	11.0094521881598	8.700533307274e-05	3672	36	TNL	TNL	72.50	0	19	0.0104026	17	0	1	5.75	4.01	shell	NA	NA	NA	NA
17.2	0.00439932318104907	0.6	0.00439932318104907	-1.52321769787913	39	0.350244897259194	-1.22956919574079	-1.56334623390101	5.62848241074781	0.0405646981014628	2955	6	CNL	CN	60.00	0	0	0.00152867	0	0	1	0	0.00	cloud	NA	NA	NA	NA
172.1	0.00825619865432512	0.955555555555556	0.00825619865432512	-0.0950492289518822	135	0.111589447962567	-0.741467524057668	-0.990909296945189	1.78381929087255	0.243322187061105	3843	36	TNL	TN	87.50	0	0	0.00196251	6	3	2	0	0.00	shell	NA	NA	NA	NA
17.3	0.00337296115860322	0.785984848484849	0.00337296115860322	-2.81101136648511	156	0.0936881727327528	-5.42338984488266	-5.72286048198974	1.58161366806167	0.287089801758473	2967	33	NL	N	0.00	0	0	0.001044	1	0	1	32.36	13.34	shell	NA	NA	NA	NA
173.1	0.0179457177598825	0.88735632183908	0.0179457177598825	0.9778926117899	28	0.154623146037234	0.473898559013678	0.0730475821511873	2.13837213182887	0.201328546636667	501	30	TNL	T	0.00	0	0	0.00142296	0	2	2	0	0.00	shell	NA	NA	NA	NA
17.4	0.00116336728077202	1	0.00116336728077202	-0.367522132856143	10	0.113072957983598	-0.459549194360432	-0.662593793640798	-6.39207294190441	1	2913	9	NL	N	0.00	0	0	0.002414	0	0	1	0	0.00	cloud	NA	NA	NA	NA
174.1	0.00671783865061176	0.974789915966387	0.00671783865061176	-1.06937971369019	134	0.0776923920664602	-1.09309802578408	-0.924298921185585	-3.35164962627396	0.986924336562247	3465	35	NL	NL	89.74	0	0	0.00136607	7	10	2	16.94	9.27	shell	NA	NA	NA	NA
17.5	0.00109580211103054	0.952380952380952	0.00109580211103054	-0.629911967465126	9	0.138781767710095	-0.415045226745218	-0.613333844160199	-2.05931879321294	0.984888482870457	2955	7	CNL	CN	63.64	0	0	0.000277182	0	0	1	0	0.00	cloud	NA	NA	NA	NA
175.1	0.00205119735953217	0.869875222816399	0.00205119735953217	-1.96961999477826	54	0.0517376622932237	-1.20731190352266	-0.605731169268727	-1.04018617182371	0.848235660974914	2979	34	TNL	TNL	0.00	0	0	0.000696154	1	2	2	0	0.00	shell	NA	NA	NA	NA
17.6	0	0	0	NA	NA	NA	NA	NA	NA	NA	2955	8	CNL	CN	33.33	0	0	0	0	0	1	0	0.00	cloud	NA	NA	NA	NA
176.2	0.0275759822090437	1	0.0275759822090437	-0.81542179935971	393	0.116919137365375	-0.909203313943688	-1.04260814515274	0.489478296880193	1	4047	12	TNL	TNL	6.25	0	0	0.0142959	18	6	2	87	11.69	cloud	NA	NA	NA	NA
176.3	0.0392467139965215	0.916666666666667	0.0392467139965215	-0.332609015033021	444	0.128864923027391	-0.285671002072367	-0.46673937781407	6.86805217029266	0.0195638198095646	3897	9	TNL	TNL	7.69	0	0	0.0183744	11	1	2	82.11	14.01	cloud	NA	NA	NA	NA
176.4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2943	4	TNL	TNL	50.00	0	0	0	0	0	1	85.25	3.95	cloud	NA	NA	NA	NA
177.1	0.00381820291322554	0.454545454545455	0.00381820291322554	-1.08224321136534	12	0.0770229594222647	-0.358400128181253	0.0115795253635507	0.483579734457433	0.586359703029129	507	34	TNL	T	89.47	0	0	0.000398508	0	1	2	0	0.00	shell	NA	NA	NA	NA
178.3	0.00423223331235201	0.618181818181818	0.00423223331235201	-0.860500447063836	46	0.124665184552329	-0.033793271051883	0.120102215379623	5.23769993915603	0.0297612815898732	3033	11	TNL	TNL	13.33	0	0	0.00507263	3	2	2	30.18	12.27	cloud	NA	NA	NA	NA
178.4	0.0294289775102416	1	0.0294289775102416	-0.847036879101464	234	0.366848530507728	-0.211953086653779	-0.847036879101464	2.95768371433366	1	3987	4	TNL	TNL	50.00	0	0	0.0425706	1	1	2	22.5	24.84	cloud	NA	NA	NA	NA
178.8	0.00233500748964666	1	0.00233500748964666	-1.77472452964052	37	0.144536581029469	-1.90024701207109	-2.07740557887235	-3.12974945054827	1	3783	9	TNL	TL	69.23	0	0	0.00456773	3	1	2	23.33	14.75	cloud	NA	NA	NA	NA
179.2	0.0304381846635368	0.958333333333333	0.0304381846635368	-0.204258797675935	519	0.131264830399803	0.0053986779143282	-0.0228105105333816	7.54119034015826	0.00508121808786452	4899	16	TNL	TNL	70.00	0	0	0.0125741	20	38	2	89.38	24.12	shell	NA	NA	NA	NA
179.3	0.0199463295151646	1	0.0199463295151646	-0.757099351028205	238	0.193509121251897	-0.69068119059957	-0.897585657723265	0.892717468411736	1	3966	8	TNL	TNL	58.33	0	0	0.0114348	4	5	2	96.88	1.55	cloud	NA	NA	NA	NA
179.5	0.0440788137314646	1	0.0440788137314646	-0.228235918390148	466	0.205240992180745	0.124313324636645	-0.228235918390149	3.06120719705554	1	4923	5	TNL	TNL	44.44	0	0	0.0270511	2	2	2	92.6	2.97	cloud	NA	NA	NA	NA
180.1	0.00992265610262215	0.866666666666667	0.00992265610262215	-1.23521487500501	132	0.183079240675979	-1.14161677942589	-1.22314084655242	4.21682505697352	0.0818126320052767	3534	10	TNL	TNL	0.00	0	0	0.00555535	1	0	1	46.1	19.56	cloud	NA	NA	NA	NA
180.2	0.00557091451641215	0.991666666666667	0.00557091451641215	-1.878374570857	124	0.0905696149048871	-1.88000560513652	-1.7415327378965	-2.67832900393553	0.990367375511404	3798	16	TNL	TNL	10.00	4	0	0.00952793	27	3	2	48.12	20.74	shell	NA	NA	NA	NA
18.1	0.0117340385367853	0.978221415607985	0.0117340385367853	0.101046697475657	186	0.106614238435018	-0.406104791928435	-0.670475012744585	-0.434837641266521	0.713087019978146	3522	58	TNL	TNL	91.94	0	55	0.000624142	1	0	1	96.43	18.41	core	AT5G45060.1	100	Leaf	–
181.3	0.0152782375225275	0.964912280701754	0.0152782375225275	0.184562017264989	244	0.138651932287096	0.513049515839599	0.480211634461251	1.89609080172664	0.326115015603395	4770	19	TNL	TNL	39.13	0	0	0.0190491	52	5	2	85	10.59	shell	NA	NA	NA	NA
181.4	0.0412922151371642	0.952380952380952	0.0412922151371642	0.0701718777058277	383	0.154814906470136	0.223041141777114	-0.00579577321126208	5.06089563185991	0.122755353122726	3831	7	TNL	TNL	27.27	0	0	0.0217786	6	3	2	82.86	9.19	cloud	NA	NA	NA	NA
182.1	0.000306372549019608	0.0588235294117647	0.000306372549019608	-1.13782891736397	1	33.9705882352941	-1.74066688293222	-1.72294499459335	-1.31506215685125	0.977973175650117	192	34	NL	N	89.47	0	0	8.04462e-05	0	0	1	0	0.00	shell	NA	NA	NA	NA
183.1	0.00873260594560405	0.995698924731183	0.00873260594560405	-1.45282980612994	183	0.0680472721355271	-1.37343894439194	-1.10821711829049	-7.45130729994538	0.99993049565917	3264	31	TNL	TNL	82.86	0	0	0.00235008	15	2	2	34.61	13.53	shell	NA	NA	NA	NA
184.5	0.0172287390029325	1	0.0172287390029325	-0.608320877071416	217	0.124722882480932	-0.474780169246123	-0.616481469135182	0.455098645174088	1	4092	9	TNL	TNL	30.77	0	0	0.0224148	5	7	2	79.33	22.12	cloud	NA	NA	NA	NA
184.6	0.017167286904129	1	0.017167286904129	0.280310502858988	111	0.168742353871214	0.723247493908359	0.647704484830896	-0.17772722493533	1	2508	9	TNL	TNL	69.23	0	0	0.00482967	0	3	2	45.56	25.47	cloud	NA	NA	NA	NA
184.7	0.0226856933772411	1	0.0226856933772411	NA	93	0.282176981014546	NA	NA	3.01782680726024	1	2733	4	TNL	TNL	25.00	0	0	0.0149738	0	1	2	48	48.42	cloud	NA	NA	NA	NA
185.1	0.00739617980997291	0.783908045977011	0.00739617980997291	-2.07845032739208	54	0.110575405035774	-3.84456394723714	-4.02971134828893	-2.35230985249298	0.961010020716496	819	30	TNL	T	85.29	0	0	0.00860414	14	0	1	0	0.00	shell	NA	NA	NA	NA
186.1	0.0046898203220364	0.952688172043011	0.0046898203220364	-1.26647922869372	78	0.0730889145138244	-2.59042976744701	-2.80526072032215	-2.21648041409677	0.95396868396916	2766	31	CNL	CN	80.00	0	1	0.00135029	2	0	1	25.1	14.02	shell	NA	NA	NA	NA
187.1	0.024943021921769	0.978260869565217	0.024943021921769	-0.826302169304327	330	0.0942862256461213	-0.934251184267659	-0.895447437142714	2.33928493899645	0.20910454559967	2817	24	CNL	CNL	75.00	0	0	0.00857489	14	39	2	69.42	22.85	shell	NA	NA	NA	NA
189.1	0.00485204211200199	0.982905982905983	0.00485204211200199	-2.08997138520024	140	0.0755177136109266	-3.3770372581229	-3.43455012259485	-4.23850893742734	0.996078637684174	3489	27	TNL	TNL	3.23	0	0	0.00193051	5	2	2	4.11	1.60	shell	NA	NA	NA	NA
190.1	0.0117913832199546	0.990147783251232	0.0117913832199546	-0.497310555664962	184	0.102351030586008	-0.553328054424366	-0.538675889701779	-2.84875554984212	0.984074967797698	3465	29	TNL	TNL	69.70	0	0	0.00257964	15	15	2	62.31	10.25	shell	NA	NA	NA	NA
19.1	0.0113956737697603	0.654644808743169	0.0113956737697603	-2.42204112927856	375	0.104526734887824	-5.94924264133621	-6.78556818394575	19.6622969881475	1.85787604727667e-08	2241	61	TNL	T	92.31	0	1	0.0342532	14	3	2	47.56	22.65	core	AT5G45220.1	20	Root	–
191.1	0.0161783439490446	0.929230769230769	0.0161783439490446	-0.12158314411652	180	0.119460392495248	0.339031786896829	0.427391139803455	2.8565710733335	0.126813229643032	2826	26	CNL	CN	80.00	0	1	0.00329355	5	9	2	27.23	14.59	shell	NA	NA	NA	NA
192.1	0.00314611575008248	0.606837606837607	0.00314611575008248	-2.61730081308796	60	0.160493089621079	-4.21754192832693	-4.26495872050491	0.796978146906585	0.484671327408567	1563	27	TNL	T	80.65	5	0	0.0739005	0	0	1	0	0.00	shell	NA	NA	NA	NA
193.1	0.00618881336908399	0.982758620689655	0.00618881336908399	-1.82371327299697	88	0.0575523820106384	-2.63502208832838	-2.58536074321369	-8.44985674918451	0.999963878838746	1896	29	NL	NL	0.00	0	0	0.0012532	0	1	2	0	0.00	shell	NA	NA	NA	NA
194.1	0.0184983878397052	0.747692307692308	0.0184983878397052	-2.68377086419632	112	0.173055033065401	-4.60224913832	-4.74416960877834	1.61600491203803	0.295817844560978	501	26	TNL	T	3.33	0	0	0.00679914	0	0	1	2.77	14.12	shell	NA	NA	NA	NA
195.1	0.00710320665322396	0.888888888888889	0.00710320665322396	-0.64902442836847	96	0.119232354546634	-0.953299978954524	-0.98756873297431	10.1190396150811	0.000219759114113018	2889	28	NL	NL	75.00	0	0	0.000718792	1	0	1	0.71	0.53	shell	NA	NA	NA	NA
196.1	0.00266933600266934	0.279202279202279	0.00266933600266934	-1.88848619999683	4	0.0888116948761615	-2.90289230547419	-2.90197919051132	-4.19881664799611	0.997829611422446	111	27	TNL	T	0.00	0	0	0.000712353	0	0	1	0	0.00	shell	NA	NA	NA	NA
197.1	0.00376752379683498	0.909090909090909	0.00376752379683498	0.235764960405062	42	0.129148019584954	-0.316533861227001	-0.597797931950817	-0.946803141342754	0.851815048794546	3204	23	CNL	CN	81.48	0	12	0.000851233	1	0	1	1.09	0.60	shell	NA	NA	NA	NA
198.1	0.0391289437585734	0.883333333333333	0.0391289437585734	-1.54246170417989	699	0.0793932707363053	0.508131848272483	1.34871724918021	15.1347884354933	2.76488191357743e-06	2916	25	CNL	CNL	0.00	0	0	0.00837328	6	0	1	5.64	3.67	shell	AT5G05400.1	20	Root	–
199.1	0.00890573892358014	0.794736842105263	0.00890573892358014	-1.37767429883594	51	0.0875256315339164	0.395894958596734	1.04076395853384	3.21639457871307	0.102131811751338	1062	20	TNL	TX	75.00	20	0	0.00145816	0	0	1	9.8	1.79	shell	AT5G45070.1	100	Root	–
200.1	0.00605355758334824	0.829710144927536	0.00605355758334824	-2.1286757170649	14	0.0467324235298515	-2.53213368974762	-2.34917547178057	-10.7082470193386	0.99999730202365	243	24	TNL	T	0.00	0	0	0.00129404	0	0	1	0	0.00	shell	NA	NA	NA	NA
20.1	0.0143983317636012	0.9	0.0143983317636012	-1.21756217938986	451	0.071250613589339	-0.392108858873585	0.20689345899167	12.6613118744197	1.20289421720808e-05	4509	56	TNL	TNL	0.00	10	0	0.00262192	13	0	1	85.3	28.95	core	AT5G11250.2	100	Leaf	–
201.1	0.0294925918558304	0.748917748917749	0.0294925918558304	-2.60342443008387	1203	0.165147573064639	-3.98208476421743	-4.02334552401467	22.2009693956821	4.71963237442399e-09	4113	22	TNL	TN	80.77	0	21	0.0152591	2	1	2	13.86	8.75	shell	NA	NA	NA	NA
202.1	0.00799137621272009	0.66403162055336	0.00799137621272008	-1.88119386453962	47	0.0746134750494368	-0.994997824761166	-0.4841685354797	3.29927367380642	0.0949613117773037	825	23	TNL	T	81.48	0	0	0.0028276	1	0	1	28.3	9.69	shell	AT1G72920.1	100	Leaf	–
203.1	0.00523182957393484	0.863157894736842	0.00523182957393484	-0.967246358498668	29	0.0908515244382575	-1.36978946120041	-1.4186076267721	-0.177699484986186	0.726377840625474	1176	20	TNL	TX	75.00	20	0	0.000872919	0	1	2	7.7	2.60	shell	AT5G45080.1	100	Root	–
204.1	0.0336538584326195	0.961904761904762	0.0336538584326195	1.21380723022635	349	0.177531682031514	1.68936406566704	1.53117280290941	6.0069995871742	0.0134218240422831	3729	21	TNL	TNL	84.00	0	20	0.00330918	1	2	2	15	7.51	shell	NA	NA	NA	NA
205.1	0.038373540502476	0.91699604743083	0.038373540502476	0.329520807074007	570	0.144478577255264	1.39093199083713	1.5648489571022	21.2751507102308	1.13497177231807e-08	4350	23	TNL	TNLX	85.19	19	22	0.00769744	16	0	1	30.87	14.51	shell	NA	NA	NA	NA
206.1	0.00676793610041364	0.842105263157895	0.00676793610041364	-1.81869842155772	158	0.119544559110836	-2.26559379415693	-2.19310619558985	9.36956833395093	0.000549982977803174	3690	20	TNL	TNL	0.00	0	0	0.00146273	3	0	1	36.25	18.21	shell	NA	NA	NA	NA
207.1	0.00269665558064072	0.865942028985507	0.00269665558064072	-0.797199584522973	23	0.100924725416675	-0.541701379164636	-0.400001942314397	0.390029767804616	0.589837198053281	1791	24	NL	N	0.00	0	0	0.00375696	10	3	2	0.04	0.20	shell	NA	NA	NA	NA
208.1	0.0075187969924812	0.842857142857143	0.0075187969924812	0.0313185727347477	26	0.131896745979756	0.341574941749852	0.34310136156842	1.38974024378753	0.359895830319444	969	21	NL	N	84.00	0	14	0.00084359	0	0	1	0	0.00	shell	NA	NA	NA	NA
209.1	0.0097731272264752	0.952380952380952	0.0097731272264752	-2.43486820103152	241	0.173319558596802	-3.66951217627569	-3.69699755864777	2.41789335666005	0.180893852922957	2733	22	CNL	CN	80.77	0	0	0.00344541	1	0	1	48.82	22.51	shell	NA	NA	NA	NA
2.10	0.00273672687465791	0.523809523809524	0.00273672687465791	-1.486139836697	5	0.277010277566647	-1.32270148161425	-1.56696254656362	0.668059423512213	0.685633925185009	522	7	RNL	R	63.64	0	0	0.00110018	0	0	1	17.57	10.97	cloud	NA	NA	NA	NA
210.1	0.0033211681193744	0.926406926406926	0.0033211681193744	-0.660137693614808	39	0.0991590309163366	-1.56948697675466	-1.80230491287052	-1.59891756559263	0.923444307323744	2676	22	CNL	CNL	0.00	0	0	0.000356732	0	0	1	0	0.00	shell	NA	NA	NA	NA
2.11	0.00119904076738609	0.5	0.00119904076738609	-0.612372435695797	1	3.75	-0.119678388469542	-0.612372435695794	0.171850256926659	0.876190476190476	417	5	RNL	R	44.44	0	0	0.000343429	0	0	1	5.4	6.62	cloud	NA	NA	NA	NA
21.1	0.00889395163331521	0.863035430988895	0.00889395163331521	-0.0937311705070366	264	0.109092024136912	-1.66737292554739	-2.32040734180125	23.842394812601	2.82399592174487e-10	6153	62	TNL	TNL	89.39	15	60	0.0059631	26	1	2	58.77	21.99	core	AT4G36140.1	20	Leaf+Root	–
211.1	0.00892694093015157	0.953216374269006	0.00892694093015157	0.71433254048535	110	0.155227663912887	0.374657788184169	0.0650100207031105	3.17385670854688	0.113897783935961	4131	19	TNL	TNL	82.61	0	0	0.000955	2	2	2	46.95	0.23	shell	NA	NA	NA	NA
212.2	0.0311616837721255	1	0.0311616837721255	1.28818680287535	114	0.231330488355637	1.60937921045365	1.28818680287535	2.42823790137084	1	2241	7	TNL	TN	45.45	0	0	0.00970382	0	0	1	47.14	23.48	cloud	NA	NA	NA	NA
212.3	0.0152471537685545	1	0.0152471537685545	0.383802036493422	76	0.175043964050662	0.687126380492805	0.479658535439383	0.695184872757538	1	2313	6	TNL	TN	30.00	0	0	0.0276221	0	2	2	48.33	30.34	cloud	NA	NA	NA	NA
212.4	0.0320066334991708	1	0.0320066334991708	-0.741374795719167	199	0.12758872147027	-0.459932047452881	-0.749097732730912	1.56513672165208	1	2412	7	TNL	TN	36.36	0	0	0.0315752	1	0	1	36.71	32.55	cloud	NA	NA	NA	NA
2.13	0	0	0	NA	NA	NA	NA	NA	NA	NA	504	6	RNL	R	60.00	0	0	0.00229178	0	0	1	20.33	17.80	cloud	NA	NA	NA	NA
213.1	0.00586094866796621	0.91578947368421	0.00586094866796621	-1.07358222475984	46	0.114505228735174	-1.31273244489974	-1.2994824218806	0.477026013655333	0.575056079987164	1620	20	TNL	TN	79.17	0	19	0.0013693	1	0	1	0	0.00	shell	AT1G72870.1	20	Root	–
