idnew alnlength idold status use NLRs majorclass majorsubclass pairs putpairs IDs paralogs_ogold nuc.diversity.within hap.diversity.within Pi Tajima.D n.segregating.sites Rozas.R_2 Fu.Li.F Fu.Li.D Fu.F_S Strobeck.S
16.10 5349 16 orthogroup 1 4 NL NL 0 0 0 both 0.00351688371509592 0.927291346646185 0.00351688371509592 -2.11811357727335 167 0.0540215189487364 -5.20109869900562 -5.92140753636989 0.809570916025392 0.415179803553185
161.1 2493 161 orthogroup 1 38 TNL TNL 0 0 0 none 0.00578072269504015 0.910401002506266 0.00578072269504015 0.147035904515718 29 0.111251505693965 0.604527852786056 0.691332870313728 -3.01562856885734 0.976662654013151
16.12 6141 16 orthogroup 1 5 TNL TNL 0 0 0 both 0.0109589281946691 0.983050847457627 0.0109589281946691 -0.561946989919168 351 0.0869035284920366 -1.89871983420988 -2.33062930770284 0.483081922513997 0.497925563174758
16.14 7443 16 orthogroup 1 9 TNL TNL 0 0 0 both 0.0381699968359928 0.977789529349551 0.0381699968359928 1.92481740908392 386 0.162403254101495 1.74049945432081 1.11614053062933 5.38121497668289 0.0106105473715252
163.3 4356 163 orthogroup 1 17 TNL TNL 0 0 0 both 0.0257018091079226 0.9 0.0257018091079226 0.26053831079452 249 0.252679069473124 0.571222029793725 0.26053831079452 6.14501663537303 0.0768297059613653
163.7 3258 163 orthogroup 1 7 TNL TNL 0 0 0 both 0.0418305189297556 1 0.0418305189297556 -0.351215071944695 343 0.109499651551555 0.213425191951133 -0.351215071944695 3.39569885297293 1
16.4 4812 16 orthogroup 1 7 TNL TNL 0 0 0 both 0.0155267548378391 0.957575757575758 0.0155267548378391 0.171260303504998 506 0.111128913758663 -0.232208354711837 -0.477329763839674 18.8658956488276 3.54881401344463e-08
164.1 4668 164 orthogroup 1 37 TNL TN 0 0 0 none 0.00997368953653107 1 0.00997368953653107 -0.855701706380868 216 0.137402367271933 -0.590840367280408 -0.893478203910263 1.63146733729353 1
16.5 4089 16 orthogroup 1 7 TNL TNL 0 0 0 both 0.009318619723244 1 0.009318619723244 -1.17190434823424 131 0.207217814523806 -0.739898372297206 -1.17190434823424 1.60608634735444 1
165.10 4626 165 orthogroup 1 7 TNL TNL 0 0 0 complex 0.0386701662292213 1 0.0386701662292214 0.298898417653627 472 0.159293576163846 0.519223127938689 0.383434402665939 1.25830986768736 1
165.3 3033 165 orthogroup 1 11 TNL TNL 0 0 0 complex 0.0371018871379362 1 0.0371018871379362 -0.482432685954912 412 0.143573840663998 -0.294385588802008 -0.520652024014083 1.94091588009237 1
165.6 3771 165 orthogroup 1 4 TNL TNL 0 0 0 complex 0.0321124188311688 0.964285714285714 0.0321124188311688 -0.257294388230961 369 0.16159628623412 -0.254122843457113 -0.489665732142504 4.18815442639248 0.183494196101587
165.8 3822 165 orthogroup 1 6 TNL TNL 0 0 0 complex 0.000637427261324615 0.756410256410256 0.000637427261324615 -0.700354953673916 9 0.16927608820802 -1.10876315060327 -1.27588469309753 0.36806706078402 0.66329403836458
16.6 4755 16 orthogroup 1 6 TNL TNL 0 0 0 both 0.0421332580801019 0.977851605758583 0.0421332580801019 3.1820161597391 381 0.213482695932329 2.6369039691855 1.6291166852381 9.36981716485075 0.000363981492206844
166.1 3306 166 orthogroup 1 34 TNL TNL 0 0 0 simple 0.00763786008230453 1 0.00763786008230453 1.01478025231353 61 0.232401744044949 1.43099291614307 1.31022698842892 0.541886334189877 1
16.7 5442 16 orthogroup 1 17 TNL TNL 0 0 0 both 0.0227728493253119 1 0.0227728493253119 -1.37420028299953 306 0.25360798924311 -1.18880215042479 -1.43194028357566 1.42977395230111 1
167.1 528 167 orthogroup 1 37 TNL T 0 0 0 none 0.0200679680593597 1 0.0200679680593597 -1.10441462336134 331 0.105084938798064 -1.00405315212002 -1.02556631950366 -0.115898351963451 1
16.8 4701 16 orthogroup 1 4 TNL TNL 0 0 0 both 0.000674873123852716 0.916666666666667 0.000674873123852716 0.350240737921113 7 0.176932514361968 0.554246433416379 0.43554630776097 -1.34571908773148 0.940945345992925
168.1 2766 168 orthogroup 1 34 CNL CNL 0 1 0 none 0.00178830452981889 0.971428571428571 0.00178830452981889 -2.39413136813361 96 0.0519678345843965 -4.58484508144021 -4.82825599722964 -12.6137033885029 0.999999465482744
169.1 2085 169 orthogroup 1 36 TNL TX 0 0 36 none 0.00404406382667252 0.818181818181818 0.00404406382667252 0.565141005746174 45 0.172519992323682 0.844098856773834 0.727746326959147 5.19812284315783 0.0287253641157532
1.7 3738 1 orthogroup 1 4 TNL TNL 0 0 0 both 0.0344654088050314 0.9 0.0344654088050315 -0.0155727207198913 286 0.176946915113694 0.318646294423731 -0.0155727207198913 6.34465575738882 0.0696609858934578
170.1 3420 170 orthogroup 1 27 TNL TNL 0 0 0 complex 0.0292538199080255 1 0.0292538199080255 0.228248091576434 290 0.161353847419753 0.437189724654531 0.178584825345539 2.12766338047527 1
170.2 3339 170 orthogroup 1 5 TNL TNL 0 0 0 complex 0.0109668888160998 0.987726475745178 0.0109668888160998 -0.256649609717682 180 0.0947889066480545 -1.02522386502983 -1.3002802053039 -3.98292748145327 0.9914913174249
171.1 3699 171 orthogroup 1 36 TNL TNL 0 19 0 none 0.0391232048374906 0.756613756613757 0.0391232048374906 -1.10926883963196 112 0.121020730439411 -1.98617220416741 -2.10557893788635 10.1281697342365 0.000217949319058669
17.2 2955 17 orthogroup 1 7 CNL CN 0 0 0 complex 0.00493486767121571 0.863883847549909 0.00493486767121571 -1.37619461173874 103 0.0637687517182326 0.206966896835317 1.12232006563423 1.68112316874845 0.240396551163496
172.1 3840 172 orthogroup 1 34 TNL TN 0 0 0 none 0.00226332045366445 0.79672131147541 0.00226332045366445 -2.56330571396579 57 0.0618424392289475 -5.98022442000272 -6.63397115810557 -1.94296772785684 0.935199281286969
17.3 2955 17 orthogroup 1 6 CNL CN 0 0 0 complex 0.00446635027827928 0.963179427235535 0.00446635027827928 -1.13844448319116 69 0.0680228956424982 -1.39655839696654 -1.24196848899364 -4.62671001228579 0.995690182731503
173.1 516 173 orthogroup 1 36 TNL T 0 0 0 none 0.00876116152206602 0.95448079658606 0.00876116152206602 -0.356636028329302 164 0.102983328680139 -1.59646395054968 -1.98806806789571 2.23642477410238 0.172627826777264
17.4 2943 17 orthogroup 1 31 NL NL 0 0 0 complex 0.00194931773879142 0.976608187134503 0.00194931773879142 -0.752327853347913 24 0.0943690517974142 -1.00814764731527 -1.05639889806802 -6.5188316948989 0.9997704004756
174.1 3465 174 orthogroup 1 35 NL NL 0 0 0 none 0.00364600746242338 0.993785310734463 0.00364600746242338 -1.03510865205918 97 0.0684654097520619 -2.23346305346252 -2.46517186702241 -31.2370928493228 0.999999999999996
17.5 2913 17 orthogroup 1 11 NL N 0 0 0 complex 0.00369659843463917 0.869910100475939 0.00369659843463917 -1.98000234237251 36 0.0383831342141105 -2.91142328146609 -2.78561405278328 -15.4577764267348 0.999999963437116
175.1 2979 175 orthogroup 1 34 TNL TNL 0 0 0 none 0.00487915803203288 0.94313369630974 0.00487915803203288 -2.64068944248264 128 0.0575475254977753 -5.62338938702942 -6.13468377031006 -5.70926692921041 0.998717820821255
176.5 3630 176 orthogroup 1 5 TNL TNL 0 0 0 both 0.034196001541979 0.980641258318209 0.034196001541979 0.336699588280531 398 0.115467083136366 0.595338809313171 0.570087776137301 2.79602421772113 0.102821328473275
176.6 4137 176 orthogroup 1 12 TNL TNL 0 0 0 both 0.0136812263329486 0.972881355932203 0.0136812263329486 -0.224351746291804 285 0.0968375132081862 -1.16544521826062 -1.52424027239622 1.35910023516872 0.295408669257032
176.9 3645 176 orthogroup 1 4 TNL TNL 0 0 0 both 0.00245701581296239 0.960087082728592 0.00245701581296239 -2.20870550665429 73 0.0534129309863164 -4.18422832531636 -4.39487720294298 -14.9358867626161 0.999999934921292
177.1 507 177 orthogroup 1 34 TNL T 0 0 0 none 0.00451779711001101 0.954022988505747 0.00451779711001101 -0.212182104285433 57 0.0946242047232054 -1.68951533865228 -2.21160612308293 -2.83204818116528 0.970145082964177
179.1 3780 179 orthogroup 1 4 TNL TNL 0 0 0 complex 0.0249215317011927 0.948022598870056 0.0249215317011927 1.84053089195003 344 0.160242139719896 1.2345883875723 0.466915738186412 22.265417478906 1.26855673374175e-09
179.2 6546 179 orthogroup 1 26 TNL TNL 0 0 0 complex 0.00471706987523196 0.819125683060109 0.00471706987523196 0.246859417480771 13 0.1133748703438 0.047406771445162 -0.0942662049680033 -0.558885487273094 0.768136828206979
180.1 3804 180 orthogroup 1 22 TNL TNL 0 0 2 both 0.00391716773682074 0.944808743169399 0.00391716773682074 0.237417003191293 44 0.110496531709433 -0.244395346541293 -0.510434741956687 -1.7100131413081 0.905771706272568
180.3 3630 180 orthogroup 1 4 TNL TNL 0 0 0 both 0.00170869998456205 0.882637628554144 0.00170869998456205 -2.10810014520732 67 0.0611589968093219 -4.69831816331541 -5.163834602388 -4.09288568672083 0.992805439737332
180.5 3723 180 orthogroup 1 4 TNL TNLX 0 0 2 both 0.00442116108054973 0.96038961038961 0.00442116108054973 -0.852371263732624 74 0.0775024303995764 -2.28954225286557 -2.64439831878868 -4.07920766680243 0.992247943980025
181.2 4335 181 orthogroup 1 5 TNL TNL 0 0 0 complex 0.0258658798046107 1 0.0258658798046107 -0.398368995584646 234 0.117078283067332 -0.316711964510557 -0.408939446886587 -0.351032178974331 1
181.3 4029 181 orthogroup 1 13 TNL TNL 0 0 0 complex 0.0239329298152828 0.978021978021978 0.0239329298152827 -0.0107672709922554 214 0.135592541901135 0.0705601912440585 -0.0362169978632546 2.10594169056706 0.340358801682844
181.4 4056 181 orthogroup 1 7 TNL TNL 0 0 0 complex 0.0202904626762986 0.882352941176471 0.0202904626762986 1.41633426800459 141 0.189053457025491 1.30487587514514 0.959732519649167 6.34040192652589 0.00972506974199081
182.1 192 182 orthogroup 1 34 NL N 0 0 0 none 0.0100763700997482 0.883109292811222 0.0100763700997482 -1.92486530097421 82 0.0501294521881808 -1.72780915372476 -1.20168322654054 -1.19683088015796 0.851136748594071
18.3 3522 18 orthogroup 1 40 TNL TNL 38 0 0 complex 0.00294806818880979 0.907268170426065 0.00294806818880979 -2.56179063544288 166 0.0525983412977655 -5.93927695307141 -6.62972549092685 -2.75244591918844 0.967966316755657
183.1 3267 183 orthogroup 1 31 TNL TNL 0 0 0 none 0.00382889757269102 0.988095238095238 0.00382889757269102 -2.21635472841929 165 0.0563447717273388 -4.75179156533534 -5.20461464561268 -31.944007266056 0.999999999999996
18.4 3495 18 orthogroup 1 12 TNL TNL 10 0 0 complex 0.0141407029278883 0.985480943738657 0.0141407029278883 0.127886227804802 170 0.107202188149546 -0.459758106580694 -0.761572784340644 -3.13298526069334 0.978779040614559
184.1 2754 184 orthogroup 1 9 TNL TNL 0 0 0 both 0.00191816279737232 0.97459165154265 0.00191816279737232 -2.34338071819878 78 0.0492978438967232 -4.28322575932542 -4.45453303718165 -23.4137645453702 0.999999999990348
184.2 2739 184 orthogroup 1 6 TNL TNL 0 0 0 both 0.00569509193339196 0.944067796610169 0.00569509193339196 -2.54324189905489 136 0.0825182864773628 -5.68836763523891 -6.29873398052917 -6.6247154138699 0.999507921880161
184.6 4359 184 orthogroup 1 9 TNL TNL 0 0 0 both 0.00122374586785314 0.816696914700545 0.00122374586785314 -2.4993888090161 68 0.0776471557530538 -5.52098987375892 -6.04880106367077 -3.31490153180949 0.984116455987763
18.5 3495 18 orthogroup 1 8 TNL TNL 8 0 0 complex 0.0169170287734315 0.967332123411978 0.0169170287734315 -0.147825996633536 287 0.0986707445996166 -2.0228921775173 -2.76859997059555 1.10568259895142 0.351325260263665
185.1 843 185 orthogroup 1 30 TNL T 0 0 0 none 0.0049042337797421 0.984875983061101 0.0049042337797421 -1.69810268941368 165 0.0597528551657723 -3.51798314323058 -3.82894436796942 -11.4316499543463 0.999997175249273
186.1 2766 186 orthogroup 1 31 CNL CN 0 1 0 none 0.0025775617088236 0.879699248120301 0.0025775617088236 -2.48493058785137 121 0.0947801795819053 -5.84454765431368 -6.53338242973846 -2.61210126557169 0.963631604025105
187.1 2817 187 orthogroup 1 24 CNL CNL 0 0 0 none 0.0228903736698837 1 0.0228903736698837 -0.767747003785537 122 0.395361422302021 -0.144559152453618 -0.767747003785536 2.30043235681227 1
188.2 1389 188 orthogroup 1 24 NL N 0 0 0 complex 0.00112169312169312 0.888888888888889 0.00112169312169312 -1.2806672015039 11 0.128589667237111 -1.30166901340439 -1.45486985568228 -1.20619292299788 0.930854911722839
188.3 738 188 orthogroup 1 5 CNL CN 0 0 0 complex 0.00734702301104117 0.963636363636364 0.00734702301104117 -0.947625593279128 71 0.115420539369814 -0.498002105757654 -0.453493026662477 0.609175602432516 0.6614744928847
189.1 3405 189 orthogroup 1 26 TNL TNL 0 0 0 none 0.00734964132093319 0.982456140350877 0.00734964132093319 -1.72704922376504 168 0.0567604912907532 -3.86494459083648 -4.28990494443962 -11.8076812824104 0.999998144517213
190.1 3465 190 orthogroup 1 29 TNL TNL 0 0 0 none 0.00486847271299568 1 0.00486847271299568 -1.0384460659007 30 0.308040401390611 -0.617756436966174 -1.0384460659007 -0.0595120822179852 1
191.1 2826 191 orthogroup 1 26 CNL CN 0 1 0 complex 0.0174869574461309 0.993571011104617 0.0174869574461309 -0.0811125534862932 325 0.101352508311988 -0.192347996005822 -0.255677185739141 -3.28428804635962 0.983545889347867
192.1 1596 192 orthogroup 1 27 TNL T 0 0 5 none 0.00822160092993426 0.981818181818182 0.00822160092993426 -0.912775365073244 132 0.0763807641905812 -1.14071884262878 -1.03549032832043 -5.11458200556711 0.997493337519358
193.1 1896 193 orthogroup 1 29 NL NL 0 0 0 none 0.0105239904260945 0.928112215078901 0.0105239904260945 -1.1199260095028 240 0.0921100353571091 -3.54659497363384 -4.25883940896062 7.48572910508087 0.00147338017872072
194.1 501 194 orthogroup 1 27 TNL T 0 0 0 none 0.0100900907996592 0.895173453996983 0.0100900907996592 -0.718243835340984 66 0.0840779070989974 -0.502876742645572 -0.290812496258635 -0.699084993803234 0.771493952907743
195.1 2889 195 orthogroup 1 28 NL NL 0 0 0 none 0.000273149412728763 0.285714285714286 0.000273149412728763 -1.35841482102387 3 0.349927106111883 -1.19621657285086 -1.4272509737362 1.51408064229802 0.559037971035819
196.1 111 196 orthogroup 1 27 TNL T 0 0 0 none 0.00590904294607998 0.883116883116883 0.00590904294607998 -1.80899752184063 123 0.0854645385861526 -1.64808834227753 -1.37124432719798 2.80061367720507 0.133179891984026
197.1 3204 197 orthogroup 1 23 CNL CN 0 12 0 none 0.0118430562268049 0.96551724137931 0.0118430562268049 -0.0732044466937821 158 0.119292713309628 0.0121079556303094 -0.0153270897000473 1.86269604840277 0.249748905929513
198.1 2916 198 orthogroup 1 25 CNL CNL 0 0 0 none 0.00273804036107786 0.929197994987469 0.00273804036107786 -2.38813743728192 151 0.0543275836500183 -5.45635742170239 -6.06802746458783 -5.98749173966405 0.999020527160701
199.1 1062 199 orthogroup 1 20 TNL TX 0 0 20 none 0.0021287621906817 0.992481203007519 0.00212876219068169 -2.19083563828298 103 0.0510384197984529 -4.53484486726398 -4.90509926854612 -37.4205548928057 1
200.1 243 200 orthogroup 1 24 TNL T 0 0 0 none 0.00211280998022212 0.930519480519481 0.00211280998022212 -1.80626580556605 76 0.0632159967316659 -3.45776894674583 -3.6540415984174 -3.16752918309563 0.979867494476065
20.1 4242 20 orthogroup 1 54 TNL TNL 0 0 10 none 0.00439156704918102 0.980519480519481 0.00439156704918102 -1.6269682177731 116 0.0523260609833155 -2.7085990205017 -2.74546726897292 -13.3378870916791 0.999999628837882
201.1 4116 201 orthogroup 1 22 TNL TN 0 21 0 none 0.0041257750547368 0.98047138047138 0.0041257750547368 -1.93705178671861 152 0.0488958797264484 -3.61682906775595 -3.80565447263838 -12.096937804154 0.999998644351083
202.1 825 202 orthogroup 1 23 TNL T 0 0 0 none 0.00993065198966015 0.908474576271186 0.00993065198966015 1.63672302346756 84 0.154306184010543 0.636331779949657 -0.198148019702262 4.54912993524978 0.0214389066549931
203.1 1176 203 orthogroup 1 20 TNL TX 0 0 20 none 0.00331269971230864 0.975801572897762 0.00331269971230864 -2.42853055425248 187 0.0494168191850122 -5.25651493934071 -5.7760995238863 -12.1932024778109 0.999998704160514
204.1 3729 204 orthogroup 1 21 TNL TNL 0 20 0 none 0.00147951273532669 0.969480519480519 0.00147951273532669 -2.35894076833735 69 0.0461186804737453 -4.90687329372456 -5.29114292695917 -23.0735521601754 0.999999999986828
205.1 4329 205 orthogroup 1 23 TNL TNLX 0 22 19 none 0.0179721280602637 0.910734463276836 0.0179721280602637 0.377614993638562 85 0.117561535485947 0.752523492113764 0.762159320335623 4.28701625406152 0.0275547118646901
206.1 3690 206 orthogroup 1 20 TNL TNL 0 0 0 none 0.00742438359511498 0.986085904416213 0.00742438359511498 -1.96389875093085 97 0.0691221483357879 -3.95284058871546 -4.24616598955543 -21.4999364735141 0.999999999927886
207.1 1788 207 orthogroup 1 24 NL N 0 0 0 none 0.00919195301373451 0.958770090845563 0.00919195301373451 -1.8467683534656 328 0.0676582035440315 -4.58925318893322 -5.22061529428967 -0.233709884308885 0.671766769841179
208.1 981 208 orthogroup 1 23 NL N 0 14 0 none 0.0067365127224126 0.949248120300752 0.0067365127224126 -0.429699997745726 126 0.0925539724217335 -1.50032249356382 -1.83975481581991 0.0170601195313731 0.608519742296635
209.1 2733 209 orthogroup 1 19 CNL CN 0 0 0 none 0.0121658839860594 0.991919191919192 0.0121658839860594 -1.0129818148415 283 0.0746348758044441 -2.2316770148383 -2.48714085614184 -6.4757644630514 0.999517446848421
210.1 2676 210 orthogroup 1 22 CNL CNL 0 0 0 none 0.0769044097756016 0.963702359346643 0.0769044097756016 3.64315561765704 714 0.21689204709744 3.09699680113675 1.8817648029668 36.7368005696771 5.96626624714924e-19
21.1 4896 21 orthogroup 1 5 TNL TNL 5 0 0 complex 0.0486444889482273 0.944155844155844 0.0486444889482273 1.78902630394032 575 0.161777435212818 2.02174067409275 1.60788486623452 25.3230658039872 7.76989513278857e-11
211.1 4131 211 orthogroup 1 20 TNL TNL 0 0 0 none 0.000920933552572878 0.659420289855073 0.000920933552572878 -0.631641274492056 5 0.103957729966693 -0.568127483848335 -0.503242878463528 -1.82772910969926 0.95194547049475
21.2 4995 21 orthogroup 1 38 TNL TNL 38 0 14 complex 0.00376650581223385 0.958249158249158 0.00376650581223385 -0.891589656946924 96 0.0784879797980071 -0.0560372871876986 0.439270750359761 -1.75265531205191 0.909767896731982
212.1 2286 212 orthogroup 1 5 TNL TN 0 0 0 both 0.0177760407194001 0.813672111312765 0.0177760407194001 2.8713197492681 63 0.196960543856884 2.18687553949023 1.18003584030576 14.8437009391513 1.71492445050751e-06
212.4 1638 212 orthogroup 1 4 TNL TN 0 0 0 both 0.0210162904831367 0.974842767295597 0.0210162904831367 -0.0664029916741996 365 0.103939183845347 -0.268981153547936 -0.373441462875917 3.49525734029933 0.0574432259239285
212.9 2367 212 orthogroup 1 5 TNL TNL 0 0 0 both 0.0101804846262256 0.993506493506494 0.0101804846262256 -1.59033427440342 217 0.0614559410255394 -3.68389447447399 -4.12952019042787 -15.9801193691568 0.999999981810192
21.3 6255 21 orthogroup 1 5 TNL TNL 4 0 0 complex 0.00226947310172615 0.945553539019964 0.00226947310172615 -1.1515606513661 31 0.0732013715847529 -2.76228146685608 -3.06982925615268 -7.35621185507751 0.999796981208991
213.1 1620 213 orthogroup 1 20 TNL TN 0 19 0 none 0.00642587601078167 0.976190476190476 0.00642587601078167 -0.0481958308002808 93 0.123747886657048 -0.246417970663576 -0.38584292394839 -0.751720512220556 0.845775446620393
21.4 5094 21 orthogroup 1 6 TNL TNL 6 0 0 complex 0.00460917308814597 0.980392156862745 0.00460917308814597 0.634238384156908 65 0.137948982790797 0.597883137038703 0.393024390245753 -3.33879635333922 0.986510818800033
214.1 4293 214 orthogroup 1 10 TNL TNL 0 0 0 none 0.00513891692648169 0.959090909090909 0.00513891692648169 -1.88832249881551 175 0.0514378560303531 -3.6444201521739 -3.87898326679524 -1.85322824038628 0.917735347170051
21.5 5778 21 orthogroup 1 7 TNL TNL 7 0 0 complex 0.00188230994152047 0.946753246753247 0.00188230994152047 -2.35895747396212 74 0.0480688923610099 -3.72080283088191 -3.67145998409668 -17.9634664352904 0.999999997231506
215.1 4893 215 orthogroup 1 21 TNL TN 0 0 0 none 0.00202757502027575 1 0.00202757502027575 -0.847292986755707 15 0.321022671404304 -0.216746024520285 -0.847292986755706 -0.009730284642576 1
216.1 4713 216 orthogroup 1 4 TNL TNL 0 0 0 complex 0.00282172263854196 1 0.00282172263854196 -0.194584718617106 19 0.0979750346653012 0.321166302598403 -0.194584718617106 0.353399360235296 1
216.3 4533 216 orthogroup 1 9 TNL TNL 0 0 0 complex 0.00177629752983625 0.4 0.00177629752983625 -1.22187298057666 16 0.4 -0.782172367060875 -1.22187298057666 5.53021607933943 0.0566090991622907
216.5 5928 216 orthogroup 1 5 TNL TNL 0 0 0 complex 0.00203217612193057 0.952380952380952 0.00203217612193057 -1.09954489380315 36 0.102396332055119 -2.00794302124684 -2.17312518740658 -2.79185759006143 0.980025564466242
217.1 3558 217 orthogroup 1 17 NL N 0 0 0 none 0.00605051346100472 0.9 0.00605051346100472 0.242505594617144 44 0.169360122932376 0.546349974492571 0.242505594617142 2.92120189387001 0.349506766157852
218.1 999 218 orthogroup 1 18 TNL TX 0 0 18 none 0.00217021325200745 0.822727272727273 0.00217021325200745 -1.5369983999508 22 0.0587344929659967 -1.46139852922095 -1.11187573229382 -3.12970514188245 0.982414006880729
219.1 1980 219 orthogroup 1 19 NL N 0 0 0 none 0.0207624716553288 0.892857142857143 0.0207624716553288 -0.0924979896424168 138 0.164795897589957 0.603394260447216 0.599955352326728 4.72771876083186 0.0793125637603368
220.1 465 220 orthogroup 1 19 TNL T 0 0 0 none 0.0291422287390029 0.964015151515151 0.0291422287390029 0.280080718813445 287 0.125644260590551 0.243975437065749 0.108480821097172 4.47102338769423 0.0313510043801889
22.1 4338 22 orthogroup 1 59 NL N 0 54 0 complex 0.021038675462424 0.95 0.021038675462424 0.0964663005869727 176 0.141748656150456 0.421440755297795 0.386914016688831 5.16192334425801 0.0277625872966442
221.2 4416 221 orthogroup 1 15 TNL TNL 0 0 0 complex 0.0139005461010559 0.991919191919192 0.0139005461010559 -1.53131216364215 391 0.060931030916597 -3.21706651727088 -3.52428778220613 -5.48218486884957 0.998573722279629
2.22 522 2 orthogroup 1 12 RNL R 0 0 0 both 0.00570181939804416 0.979220779220779 0.00570181939804416 -2.79571996390235 404 0.0677337852138508 -6.45037489353846 -7.20883689599672 -6.99694728708305 0.999675592252976
222.1 588 222 orthogroup 1 19 TNL T 0 0 0 none 0.00255555555555556 0.733333333333333 0.00255555555555556 0.862222333675827 3 0.235440223337968 0.737296905288721 0.510516127141683 0.53994317950217 0.728812174000383
223.1 1617 223 orthogroup 1 18 TNL TN 0 0 0 none 0.00584795321637427 0.694736842105263 0.00584795321637427 -1.49971018851821 11 0.129341569291036 -1.73125771763339 -1.64521319142097 0.38533922924354 0.640900085046074
224.1 1557 224 orthogroup 1 16 TNL TN 0 0 0 none 0.00175967823026647 0.41025641025641 0.00175967823026647 -0.46215935131172 2 0.164307764333029 -0.391960300305798 -0.411825814043111 -0.4129531680014 0.865224023697443
225.1 3018 225 orthogroup 1 16 TNL TNL 0 0 0 none 0.0104469019208699 0.944793850454228 0.0104469019208699 -1.00482666365997 185 0.0844056040475111 -3.33971310389469 -4.01652777791861 2.82648475194234 0.0975853917598036
226.1 1905 226 orthogroup 1 14 NL N 0 0 0 simple 0.00902411956548684 0.972746331236897 0.00902411956548684 -2.53977266190012 473 0.0637628675110427 -5.63873896705247 -6.23647524671778 -4.79090276494879 0.996624410170427
227.1 312 227 orthogroup 1 18 TNL T 0 0 0 none 0.00178482005691539 0.683599419448476 0.00178482005691539 -2.31285606170828 32 0.0764176915812819 -4.61336514151429 -4.87791154622821 -4.13527153373507 0.994388769175735
228.1 1149 228 orthogroup 1 10 CNL CN 0 0 0 simple 0.000797448165869219 0.5 0.000797448165869219 -0.612372435695797 1 3.75 -0.119678388469542 -0.612372435695794 0.171850256926659 0.876190476190476
2.29 522 2 orthogroup 1 14 RNL R 0 0 0 both 0.00193653173413293 0.554347826086957 0.00193653173413293 -0.487334554341969 6 0.108675521485311 -0.309086391498488 -0.23774598956291 -1.08654224827922 0.891140418557294
229.1 3597 229 orthogroup 1 16 TNL TNL 0 14 0 none 0.0425410488920882 0.974025974025974 0.0425410488920881 3.3494265767744 394 0.208043715662683 2.13315653012956 0.74629107764837 11.1186367034609 5.74643959419486e-05
230.1 4866 230 orthogroup 1 16 TNL TNL 0 0 0 none 0.00374149659863946 0.964285714285714 0.00374149659863946 -0.603859096131483 7 0.127039791816212 -0.665635747532671 -0.893650888472432 -3.98977692943122 0.998589333886343
23.1 3051 23 orthogroup 1 6 TNL TNL 0 0 0 both 0.00476190476190476 0.9 0.00476190476190476 -0.746820038053631 7 0.14638501094228 -0.363270526563074 -0.746820038053632 -0.331576266009006 0.903571428571429
23.2 3630 23 orthogroup 1 33 TNL TNL 0 0 0 both 0.00227213028631468 0.905660377358491 0.00227213028631468 -0.971090322097859 41 0.0738105896201457 -1.15783995692975 -1.0255832719672 -8.15157257458277 0.999910840309454
23.3 3444 23 orthogroup 1 11 TNL TNL 0 0 0 both 0.0053915852289836 0.863973063973064 0.0053915852289836 -0.487157988024424 18 0.0891404048668343 -0.488978987473148 -0.409596944385764 -3.12854156681305 0.981422658946354
233.1 2883 233 orthogroup 1 16 TNL TL 0 0 0 none 0.00404622920021471 0.342028985507246 0.00404622920021471 -2.86581699691169 237 0.134783030282615 -6.16669171818932 -6.7109887445618 16.918963541572 4.68209101740467e-07
234.1 1554 234 orthogroup 1 9 TNL TN 0 0 0 complex 0.0140980530143092 0.918367346938776 0.0140980530143092 0.336175654844674 40 0.118414258824875 -0.280319335675271 -0.607984113038939 0.321130468732066 0.549686336500543
23.5 3093 23 orthogroup 1 11 TNL TNL 0 0 0 both 0.00103217658371365 0.539591836734694 0.00103217658371365 -1.60947458503867 14 0.0733450171340195 -2.77663713093318 -2.81080830362677 -0.694977454981788 0.820326634353672
235.1 468 235 orthogroup 1 15 TNL T 0 0 0 none 0.00134680134680135 1 0.00134680134680135 NA 3 0.272165526975909 NA NA -0.693147180559945 1
236.1 3171 236 orthogroup 1 12 TNL TNL 0 0 0 none 0.00440896604579469 0.96969696969697 0.00440896604579469 -1.65983723630577 73 0.172631993617014 -1.96188197981146 -2.05070965412124 -0.363151193751029 0.837357420747515
237.1 1038 237 orthogroup 1 12 NL N 0 0 0 complex 0.00285510349750178 0.5 0.00285510349750178 -0.849027712467093 16 0.433012701892219 -0.217857588653712 -0.849027712467091 5.09986642782419 0.094949494949495
238.1 3648 238 orthogroup 1 6 NL NL 0 0 0 complex 0.0243687731726009 0.96969696969697 0.0243687731726009 1.44246657317818 247 0.179522803003529 1.09469723685391 0.649816822369778 5.67025232065604 0.0156150777375422
238.2 3753 238 orthogroup 1 6 NL NL 0 0 0 complex 0.00146209776712921 0.781271837875611 0.00146209776712921 -1.67253295849698 15 0.0484153690745868 -1.60511059790382 -1.24245801539385 -6.5997548311528 0.99965517889323
239.1 3339 239 orthogroup 1 14 TNL TN 0 0 0 none 0.00752551620337708 0.521052631578947 0.00752551620337708 -2.43170720436088 74 0.147147211870684 -3.57572117839386 -3.60650489993045 3.8543899091875 0.0631469833069536
